age_yrs,n_bedrooms,house_sqm,garden_sqm,pollution_idx,crime_idx,distance_to_station_km
13,2,146,0,75,54,3.16
8,2,178,68,7,43,4.99
14,2,201,68,37,60,3.6
15,3,236,82,53,58,3.92
13,2,173,45,49,33,4.6
14,3,194,58,63,58,5.68
14,3,234,0,40,30,6.63
15,3,210,96,60,35,5.33
12,3,217,0,63,25,5.24
13,3,224,0,40,38,3.64
8,3,216,0,52,28,5.63
14,3,175,51,38,34,4.21
9,2,154,47,38,15,8.69
14,3,216,0,72,59,4.04
13,2,174,59,59,43,5.7
12,3,169,0,57,48,3.86
15,3,114,0,43,22,5.67
15,3,176,74,59,55,2.75
8,3,171,63,64,62,5.22
9,3,260,0,36,41,4.18
13,3,226,48,52,36,4.0
13,2,179,76,49,64,4.45
14,2,122,35,61,60,5.86
12,2,149,46,38,38,4.99
11,3,216,78,44,55,6.16
13,3,177,0,38,44,3.35
11,2,127,0,32,41,5.96
12,3,133,64,49,57,4.85
13,2,151,56,46,66,5.11
15,3,150,53,61,33,4.81
9,3,167,74,39,18,6.1
10,3,216,0,53,43,4.21
12,2,175,0,54,55,4.62
8,2,209,0,54,55,5.63
6,2,197,31,69,41,4.87
11,3,232,0,44,35,4.99
13,2,199,0,41,51,3.06
13,2,127,0,39,59,3.52
13,3,226,54,96,83,3.78
5,3,212,0,42,29,5.8
13,3,199,65,49,23,3.42
9,2,199,0,45,49,6.17
18,2,141,86,78,48,6.03
12,2,142,52,47,58,5.21
15,3,237,0,61,36,3.49
17,3,275,124,51,65,2.17
12,3,203,97,63,72,3.91
9,3,196,84,47,35,3.27
12,2,186,80,55,63,4.86
10,3,153,0,59,57,5.34
18,3,207,61,65,52,4.86
14,2,193,61,39,40,5.44
16,2,108,37,50,57,7.6
11,3,240,59,43,51,2.75
9,2,153,35,41,53,6.04
16,2,183,71,47,44,4.6
14,2,116,74,64,69,4.53
11,3,165,60,44,55,5.1
17,2,107,81,41,64,3.56
11,3,211,0,56,31,4.6
12,3,188,42,53,20,4.91
15,4,234,65,90,50,2.55
13,2,145,59,56,40,4.37
16,4,180,109,79,51,5.0
7,1,107,22,63,59,5.92
15,2,149,66,30,48,4.74
12,2,203,0,51,39,5.22
9,2,194,69,84,58,5.47
11,3,179,63,66,67,5.91
17,3,173,66,66,56,4.07
11,3,208,134,59,38,1.96
9,3,208,0,58,21,5.05
12,2,164,82,50,51,5.34
11,2,179,0,59,33,6.18
12,2,185,91,43,51,5.3
11,2,162,51,68,50,6.56
14,3,241,0,43,46,5.29
9,2,222,83,31,14,5.57
17,2,187,67,79,58,4.81
9,3,120,0,43,28,4.98
7,3,244,0,42,25,4.5
9,3,210,68,42,14,6.03
15,2,219,68,68,37,3.84
12,3,216,65,47,26,4.51
10,3,218,56,64,60,6.12
11,3,190,49,52,41,5.63
13,2,122,83,44,51,5.43
4,2,172,42,19,42,7.56
6,3,200,59,43,51,3.85
12,3,175,0,53,54,5.39
11,3,213,99,57,48,2.29
15,2,164,80,43,78,4.12
16,2,203,83,53,49,3.46
12,3,221,67,59,49,3.69
12,3,192,0,39,65,3.92
7,2,117,63,47,45,5.93
16,2,182,0,48,49,2.53
12,3,221,62,43,20,4.19
9,2,160,0,32,43,5.66
14,3,231,59,79,74,4.65
9,3,209,0,69,57,5.12
15,2,122,0,48,29,6.28
11,2,122,70,42,57,5.49
11,2,139,66,81,54,3.6
13,3,159,0,78,30,4.77
14,2,186,89,47,69,4.35
15,2,141,0,85,39,4.68
11,2,120,48,48,34,6.65
12,2,179,66,41,50,5.11
15,3,285,105,47,70,3.88
10,3,178,82,63,45,5.22
13,3,188,0,64,43,3.42
11,2,193,86,42,35,5.22
9,3,152,66,54,31,5.19
13,2,176,55,62,59,4.02
13,3,162,0,62,19,5.43
12,2,144,22,49,49,5.37
9,3,254,74,76,41,2.26
7,3,191,52,57,69,4.27
13,3,226,57,66,79,3.72
9,2,207,66,28,60,4.54
12,3,190,99,56,30,3.58
6,3,197,83,63,53,4.64
14,3,129,99,48,67,3.57
13,4,223,103,62,38,5.15
17,2,119,64,54,41,5.32
13,2,196,43,53,50,3.81
11,2,135,70,53,53,4.11
14,2,76,53,50,39,7.35
8,2,121,0,57,45,7.13
13,3,170,83,48,48,2.79
12,2,158,0,63,35,4.35
10,3,253,83,57,36,4.44
8,3,212,95,29,40,3.69
12,3,212,56,48,42,6.68
12,2,188,58,51,46,6.47
12,3,213,95,60,28,4.16
11,3,276,129,38,41,3.15
12,2,207,64,41,53,3.97
14,3,181,61,49,46,4.39
5,1,190,29,51,57,6.19
8,3,189,52,66,36,5.75
13,3,230,0,58,66,3.58
11,2,256,74,46,35,5.88
7,3,163,67,46,69,4.46
12,2,108,55,70,42,5.01
10,2,122,0,50,45,6.13
13,2,234,0,52,37,3.84
7,3,216,48,83,43,5.42
8,2,185,72,63,65,4.35
10,3,165,56,69,38,5.19
9,2,165,73,40,41,5.56
11,3,173,0,55,37,4.89
14,3,280,116,58,48,3.07
5,2,201,54,58,52,2.97
10,2,251,56,62,39,3.44
15,3,117,87,53,38,4.19
4,3,251,96,57,31,4.15
13,3,180,66,45,52,5.06
10,3,192,72,55,50,4.96
14,3,196,76,47,48,4.6
12,3,181,76,43,53,4.38
10,3,204,0,44,55,3.66
13,2,181,88,24,44,6.87
12,2,176,73,59,66,5.34
13,3,178,87,54,36,4.81
13,2,176,74,63,52,5.63
10,2,179,83,40,60,6.62
10,2,201,77,46,24,4.77
10,3,248,91,39,52,4.9
7,3,179,26,50,68,4.71
14,4,210,0,66,65,2.64
9,2,136,0,47,45,4.35
14,2,140,52,65,40,5.24
12,2,195,0,49,68,5.24
12,1,137,66,42,63,3.05
11,2,249,0,28,37,4.49
11,3,248,71,47,40,4.41
9,3,218,79,65,47,4.43
13,3,212,82,60,39,4.64
16,3,240,0,53,51,3.87
7,3,216,42,41,20,4.82
11,3,198,0,66,58,4.3
17,3,143,100,49,57,3.53
8,2,159,0,50,48,5.01
14,2,151,48,69,77,4.02
15,2,202,52,66,56,4.5
8,2,169,0,75,59,4.79
9,2,196,63,58,44,5.81
12,2,170,76,74,68,3.76
8,2,194,82,39,25,5.28
14,2,236,63,53,52,4.14
13,2,153,0,47,66,5.63
7,2,181,0,53,57,4.8
13,2,116,39,51,55,7.42
12,3,270,96,35,36,2.59
11,3,150,0,48,39,3.06
14,3,175,0,65,40,4.7
16,3,240,116,49,39,3.42
11,2,157,0,70,40,4.02
9,4,227,100,51,45,2.32
5,3,245,39,74,57,5.92
10,2,171,55,31,39,6.5
13,3,155,0,70,68,4.85
14,3,160,0,61,57,4.48
13,3,90,84,33,54,5.08
9,2,111,56,56,45,3.67
14,2,106,76,64,38,2.84
8,2,165,59,41,44,5.03
10,2,190,0,45,51,4.76
10,3,228,62,68,31,3.74
13,3,187,0,63,42,6.28
14,2,148,109,47,49,5.69
14,2,157,88,26,30,5.68
9,2,218,0,48,56,5.16
13,3,244,65,76,51,4.29
9,3,177,0,58,62,4.73
9,2,243,76,19,26,5.1
11,4,218,110,43,52,3.1
13,2,145,64,57,39,5.07
12,3,193,79,49,22,5.69
8,3,217,89,68,62,2.62
19,2,164,0,47,26,4.6
9,3,203,87,36,38,4.46
12,2,213,0,45,46,4.39
10,2,148,91,22,34,5.55
14,2,188,98,38,44,6.37
12,2,171,0,39,45,5.6
13,2,128,70,60,39,4.01
7,2,173,0,50,35,5.23
8,3,222,60,44,50,5.79
13,2,127,84,66,63,3.1
8,3,226,0,42,33,6.04
11,3,235,71,56,72,5.32
11,1,82,58,35,57,6.38
12,3,195,91,59,49,4.31
15,2,97,76,71,69,4.61
8,3,190,0,49,78,3.48
14,2,190,0,67,50,5.56
14,3,245,0,44,53,4.17
11,2,195,83,19,55,4.63
13,3,179,111,39,53,4.72
10,3,200,77,59,76,4.35
12,2,184,63,40,51,6.18
9,3,208,79,17,42,5.54
18,3,134,87,65,23,4.55
9,1,119,63,64,70,4.85
7,2,147,0,50,55,6.54
14,3,199,72,56,38,4.24
8,3,252,89,65,78,4.58
13,2,111,65,49,38,5.69
12,3,201,0,60,15,4.75
16,2,200,86,43,60,3.44
14,2,139,73,44,37,4.93
15,2,166,49,64,65,4.72
12,2,121,49,44,32,5.8
6,2,153,74,36,30,5.08
5,3,259,57,41,33,5.24
8,3,216,50,42,41,5.53
10,3,239,81,56,48,4.5
7,2,174,79,52,51,5.42
10,3,231,93,60,37,3.63
8,2,163,0,44,31,6.21
15,3,155,55,76,49,3.94
11,2,160,72,51,33,3.65
11,3,251,66,47,43,4.39
14,2,162,49,45,47,5.0
9,2,286,57,63,32,5.86
11,3,248,90,47,43,5.78
15,3,190,70,59,74,2.65
11,2,205,67,35,55,5.44
11,1,102,36,63,61,6.88
11,2,202,0,56,44,6.27
9,3,143,53,50,52,6.13
18,3,107,69,54,43,3.55
11,2,222,0,50,27,3.98
16,3,162,82,62,49,3.04
7,2,206,0,41,9,5.37
15,3,173,0,66,51,6.75
13,3,240,0,63,22,3.59
14,3,218,88,58,82,3.8
11,2,184,71,51,32,6.08
11,3,218,99,34,33,5.07
13,1,76,52,71,51,5.16
10,2,186,52,29,17,5.72
11,3,190,72,43,16,6.11
16,3,207,111,73,55,3.53
15,3,155,77,52,32,5.03
17,3,232,76,24,39,4.46
7,2,155,0,48,51,5.12
16,3,233,83,44,63,1.28
14,3,195,0,65,43,3.31
5,2,174,30,37,53,7.64
13,3,227,62,71,47,5.01
18,2,107,93,39,49,6.25
8,4,261,85,90,61,4.54
10,2,226,78,50,34,6.47
9,2,152,0,48,34,4.58
13,2,183,69,46,25,5.04
9,2,197,75,64,48,5.93
11,2,170,62,49,72,5.04
10,3,192,72,55,26,4.4
10,2,174,73,43,46,4.4
9,2,123,73,43,44,5.11
14,3,172,72,60,61,4.61
8,2,177,96,23,26,4.66
14,3,229,78,59,39,4.66
13,3,179,78,35,52,4.79
7,3,244,84,51,39,3.06
6,2,161,73,36,54,4.91
10,4,226,83,61,44,2.07
7,3,253,0,46,32,4.99
9,3,237,73,56,42,5.08
18,3,150,0,74,60,5.72
16,2,192,59,69,55,6.49
7,2,215,47,40,32,5.83
10,3,214,0,44,61,4.4
7,3,239,58,64,43,4.94
15,2,155,62,64,75,4.4
10,4,252,80,54,50,3.66
11,3,246,87,41,67,3.89
13,4,231,120,69,54,3.24
14,3,214,103,51,64,3.08
7,3,154,75,45,54,3.35
11,2,159,51,67,55,4.03
14,2,178,0,46,30,1.81
12,3,144,0,54,46,4.12
12,3,111,0,72,78,4.24
15,2,213,59,56,41,5.05
11,3,118,0,51,31,5.45
8,3,192,0,56,46,5.29
9,2,129,0,64,45,5.85
9,2,177,34,31,47,6.76
7,2,163,0,72,38,4.41
7,3,196,51,30,37,5.54
15,2,190,70,48,40,5.84
12,2,157,0,77,60,5.96
16,2,191,92,53,77,3.03
7,3,183,65,34,45,3.18
10,1,204,49,37,44,6.75
9,3,225,94,33,20,3.55
11,2,175,66,59,24,6.09
13,2,152,103,53,72,3.87
9,2,208,72,44,27,5.53
14,3,221,0,55,38,4.28
10,3,221,0,67,53,4.34
8,3,224,0,60,45,4.79
11,2,97,0,40,43,4.93
7,3,179,0,47,42,5.68
11,2,133,0,0,38,5.66
10,3,254,92,55,54,5.1
9,3,161,67,33,37,4.26
11,3,235,0,51,61,4.39
11,2,148,51,60,47,6.03
13,3,166,61,68,45,3.14
12,3,206,0,34,35,5.77
16,3,220,66,48,29,3.24
11,2,165,55,60,81,4.48
16,3,153,0,39,50,5.0
6,2,172,69,18,28,4.53
12,3,212,80,56,41,6.36
7,2,244,43,26,37,5.21
12,3,227,72,61,76,2.44
11,3,186,0,37,35,4.76
13,3,229,108,42,54,2.55
14,3,209,86,35,48,2.54
13,3,200,0,54,40,2.42
12,3,204,0,42,39,4.87
15,3,212,75,53,38,4.09
12,2,206,74,57,66,5.51
11,3,132,0,33,52,4.42
7,2,175,19,54,40,5.76
11,3,198,0,69,58,3.66
13,2,202,0,64,45,5.26
14,3,216,57,55,41,5.64
14,2,188,80,31,35,5.05
9,3,186,87,44,36,2.72
19,3,216,77,53,59,3.8
15,2,200,0,62,63,4.84
7,2,153,68,49,51,5.76
10,2,167,44,57,33,4.63
10,2,210,67,69,48,4.25
9,2,214,49,49,31,7.53
17,4,229,113,48,84,2.66
15,3,228,103,49,61,3.75
12,3,290,0,14,14,4.75
10,1,118,47,49,71,4.15
15,3,221,101,54,22,4.34
8,3,255,73,71,42,2.93
8,2,195,34,57,50,4.28
11,2,173,76,42,66,4.4
5,3,233,64,42,52,3.69
10,3,175,71,62,43,4.58
14,2,198,56,68,57,6.3
10,3,165,46,71,53,5.04
13,3,182,52,46,41,5.65
9,3,264,68,36,42,2.9
9,2,172,64,53,58,5.18
8,3,178,60,38,53,6.07
10,3,292,0,61,63,3.5
14,3,237,104,49,66,4.2
10,2,151,38,52,60,5.38
12,3,174,71,59,72,4.48
14,2,178,0,48,52,4.89
12,3,187,78,44,12,4.84
11,2,149,80,59,48,3.75
11,3,143,0,30,55,4.64
12,2,187,65,60,60,5.32
15,2,154,66,53,56,6.15
9,2,204,65,50,62,4.32
11,3,186,50,42,55,6.37
12,3,169,87,50,35,4.27
11,2,223,70,59,32,4.85
9,2,206,51,64,62,4.04
7,4,154,0,45,54,5.8
11,3,220,0,42,32,4.18
11,3,185,75,39,19,3.87
6,3,208,0,43,48,3.65
16,3,175,144,56,36,3.16
13,2,177,98,70,75,3.7
14,3,170,64,72,46,3.11
9,3,225,0,40,44,6.64
14,3,208,85,52,50,3.28
9,3,187,83,56,52,5.31
12,3,267,102,59,66,1.99
10,3,192,57,60,27,5.48
9,2,193,66,43,55,4.73
11,3,123,0,42,60,4.62
12,3,159,71,37,52,3.72
15,2,192,52,81,63,4.98
7,2,247,83,36,25,4.26
8,2,173,43,37,50,5.25
6,2,213,65,41,45,5.39
9,3,210,0,62,68,4.98
11,2,221,37,63,37,4.04
8,3,283,82,52,42,4.43
9,2,214,78,52,80,4.21
12,3,212,69,33,22,3.2
13,3,177,52,59,32,5.39
15,3,142,30,81,70,4.34
8,2,184,76,43,43,4.92
10,3,160,0,47,19,5.57
15,2,192,0,67,43,6.86
12,4,182,114,49,39,3.01
10,2,115,57,58,61,6.53
11,2,229,77,51,57,3.76
13,2,156,59,29,56,4.13
13,3,202,83,64,42,2.29
10,2,128,102,52,48,4.89
15,3,229,0,53,27,3.01
14,3,152,85,50,28,5.77
17,3,126,85,31,40,4.55
8,3,255,117,47,50,2.64
15,2,152,0,64,51,4.81
7,2,121,45,41,43,5.54
14,3,218,84,58,53,3.35
12,3,238,91,59,68,4.76
8,2,148,35,92,62,7.25
11,2,181,75,44,20,6.6
12,3,133,64,64,45,5.3
11,2,139,61,50,72,5.15
14,3,199,86,67,67,5.27
8,3,161,79,48,26,3.99
13,3,213,94,54,39,5.88
11,2,201,19,31,34,6.21
14,3,177,68,54,36,5.52
15,3,171,72,66,56,6.16
13,3,149,63,85,70,6.98
14,3,221,87,58,54,4.2
13,1,128,30,56,51,4.08
15,2,194,59,42,70,4.66
12,3,239,69,31,40,4.49
8,2,158,49,40,29,6.21
11,2,177,56,24,48,3.26
11,3,238,0,53,41,5.44
6,3,152,93,22,42,4.19
9,3,228,68,48,55,4.23
8,2,192,65,63,41,4.08
10,3,206,75,63,52,3.2
10,3,230,57,71,43,3.36
13,2,153,0,45,44,5.74
10,3,160,79,76,71,5.32
11,2,117,69,51,54,4.78
12,2,122,29,86,80,5.34
14,2,147,70,64,68,4.86
12,3,198,0,49,32,3.48
9,2,201,70,64,59,3.77
13,3,219,0,57,40,5.2
12,3,212,0,41,31,5.23
11,3,134,85,50,28,3.32
12,3,120,84,46,39,5.53
14,2,165,78,55,53,4.48
10,3,208,59,39,41,5.04
8,3,250,0,48,44,4.39
8,2,230,0,58,49,6.09
13,3,229,64,50,36,3.77
13,3,163,78,41,25,6.27
12,3,172,82,51,47,4.54
19,3,219,49,55,46,3.88
5,3,232,78,56,57,3.24
4,2,243,65,62,74,3.06
8,2,235,77,74,32,5.04
10,2,192,41,48,44,5.86
15,3,245,0,52,54,3.15
15,2,110,0,61,42,5.65
10,3,212,0,47,48,4.32
13,3,217,81,59,39,4.65
10,2,212,64,38,31,4.91
14,2,184,62,62,47,4.6
9,2,155,67,53,49,4.06
8,4,291,64,67,48,4.21
9,3,236,108,65,55,4.4
12,2,160,62,46,81,4.45
13,3,212,82,75,64,4.11
13,1,137,59,35,53,5.56
17,3,202,91,58,67,5.87
14,2,118,0,52,63,6.47
6,1,107,31,46,20,7.16
11,2,155,70,30,58,4.95
10,2,199,42,54,40,7.1
11,2,202,93,45,61,3.26
4,3,228,0,62,35,5.14
10,3,243,110,66,56,3.03
13,3,250,61,60,29,3.26
11,3,242,75,68,31,3.2
10,2,214,77,20,48,4.69
10,3,200,65,43,52,4.37
4,2,153,52,58,31,7.06
16,2,194,105,45,45,3.93
15,2,206,81,53,52,3.77
15,3,227,0,54,53,5.66
9,3,195,80,55,43,4.21
12,3,228,74,69,27,4.26
9,2,228,66,63,39,5.87
16,2,184,81,51,67,4.82
10,2,140,0,42,33,7.07
11,3,203,73,50,16,4.23
14,2,162,43,68,58,4.65
12,3,187,0,46,41,4.37
12,3,219,0,41,38,4.07
19,2,174,88,57,81,5.32
13,4,204,0,83,44,4.41
9,2,135,37,50,58,5.39
15,3,171,90,40,25,5.83
12,2,195,74,61,51,5.0
9,3,220,74,46,62,4.52
7,2,224,83,49,19,5.96
12,2,95,45,51,39,5.61
8,2,217,0,38,53,4.5
14,3,183,68,62,36,2.97
11,3,208,65,48,30,5.24
18,2,70,105,52,32,4.22
13,2,184,100,45,63,5.12
3,3,199,0,42,35,4.11
9,2,146,54,33,38,5.15
12,2,77,33,46,39,5.33
9,2,239,0,39,44,3.95
10,2,196,67,33,49,4.95
8,2,154,63,57,47,7.42
14,2,240,47,67,41,4.0
16,2,132,0,56,42,4.6
7,3,227,62,64,35,5.66
13,3,200,78,48,42,3.14
10,3,145,0,53,34,4.01
11,3,149,73,42,52,5.73
12,2,130,60,49,55,4.61
12,3,157,54,72,63,4.77
9,2,171,76,34,49,4.38
11,3,173,57,55,32,6.25
12,3,151,96,54,59,4.48
11,2,217,49,59,64,5.05
16,1,161,62,62,51,4.78
15,2,139,63,70,42,5.09
12,2,186,0,57,35,4.89
10,2,138,49,43,42,5.74
15,3,171,49,68,38,5.21
12,3,185,71,53,42,5.62
12,2,221,78,63,79,4.69
10,3,185,52,53,34,5.09
12,2,109,0,64,43,5.32
11,3,240,82,62,64,3.43
17,2,170,65,53,56,4.3
17,3,245,0,71,51,2.75
10,2,160,70,35,30,4.24
10,4,249,0,62,27,2.88
8,2,206,75,53,38,3.54
14,3,198,103,37,30,4.42
13,2,178,0,42,62,4.33
14,3,213,103,67,69,3.34
15,2,133,0,28,31,5.44
15,3,155,71,75,63,5.52
15,3,210,100,45,48,4.32
15,3,182,0,62,60,5.48
11,3,194,73,53,66,3.03
15,3,156,49,34,36,6.03
10,3,217,65,46,48,4.32
4,2,167,27,37,28,6.2
7,3,238,0,61,39,3.82
16,2,122,34,68,61,4.84
12,2,200,0,50,44,5.29
17,4,212,0,61,43,2.95
14,2,197,0,45,43,5.36
12,2,215,77,68,56,2.3
9,3,153,80,64,31,4.23
5,3,253,0,50,18,6.57
7,2,180,66,45,41,5.41
13,2,184,97,43,50,4.77
12,3,237,83,66,54,5.05
10,2,193,36,52,63,6.52
6,2,144,23,75,71,5.72
10,3,194,0,41,74,2.27
8,2,241,0,42,37,6.48
8,3,191,76,53,54,3.59
12,3,208,63,55,38,4.77
13,3,163,70,76,66,4.66
14,2,134,61,74,49,6.28
10,2,130,77,69,70,4.92
16,3,182,90,27,53,4.57
9,3,216,111,10,43,3.22
8,3,237,81,30,45,4.58
9,1,139,0,53,28,7.5
11,3,233,82,52,65,4.57
15,2,149,0,44,33,3.79
17,2,182,68,64,60,4.41
11,3,201,61,74,66,3.81
8,3,239,87,52,21,3.56
17,3,195,101,29,50,3.05
13,1,137,80,47,67,5.42
10,3,155,71,61,55,4.11
12,3,240,0,23,52,2.53
14,3,154,0,86,55,4.36
13,2,194,44,58,64,6.15
12,2,173,53,48,54,3.97
12,3,199,0,57,59,3.4
10,1,143,51,70,71,6.14
3,3,222,0,41,39,3.6
14,3,150,55,72,76,2.9
10,3,242,69,47,64,4.6
12,3,211,102,44,36,4.07
14,2,171,0,61,50,4.76
14,1,167,39,59,60,2.99
13,3,124,81,51,20,7.17
11,2,169,48,46,59,4.97
7,3,288,75,56,4,5.23
6,3,201,66,37,32,5.24
16,3,298,0,63,57,4.85
11,2,186,63,40,67,5.11
13,4,241,121,52,52,1.99
8,3,215,0,71,49,4.56
9,3,199,0,36,30,3.88
18,3,196,90,72,59,2.8
10,3,270,77,33,25,3.32
6,1,180,23,60,36,6.85
13,3,161,98,61,42,4.31
10,3,217,92,48,68,4.78
18,3,181,86,48,82,2.51
13,3,139,77,44,36,3.81
12,2,232,77,41,15,5.17
12,1,87,52,75,58,6.66
12,3,264,110,68,70,2.46
10,1,75,40,49,77,5.52
9,2,188,0,53,46,4.88
13,2,155,74,45,57,5.29
10,2,214,64,49,32,4.31
6,3,180,73,58,55,6.7
17,2,147,0,75,81,5.64
7,2,173,57,39,38,5.34
9,2,229,0,68,43,5.03
17,3,147,90,65,51,5.77
10,2,123,48,54,35,4.31
9,3,164,0,62,47,5.64
16,3,227,88,33,50,2.9
12,4,219,107,57,65,1.75
8,2,129,57,57,70,5.04
15,2,181,93,34,52,4.09
14,3,256,0,62,49,5.04
12,3,194,88,56,53,4.99
11,2,150,92,23,40,4.33
8,3,203,0,55,43,6.71
16,3,229,83,64,50,3.29
10,2,188,50,52,36,5.6
13,3,205,0,56,48,5.78
14,2,162,84,34,44,4.58
18,2,159,23,82,63,4.48
11,3,237,74,35,35,6.03
13,2,110,48,47,45,5.61
14,3,217,95,65,60,4.5
15,2,213,0,63,43,2.96
14,3,196,71,80,54,4.2
12,2,193,80,60,70,3.79
10,3,206,0,56,65,4.11
6,2,210,0,52,42,6.37
10,3,208,53,67,49,4.57
14,2,155,0,53,48,3.82
11,2,122,0,39,36,5.71
12,3,169,0,36,33,3.82
10,2,98,60,53,55,4.92
13,3,169,0,64,36,6.41
11,3,151,72,46,60,4.6
13,3,179,0,59,32,2.9
14,2,158,94,59,50,4.31
13,3,209,95,67,55,2.12
6,3,161,63,49,50,3.45
11,2,176,57,49,57,4.48
12,3,217,97,42,61,2.9
8,2,166,57,46,52,5.45
11,2,164,0,40,35,5.75
10,2,150,93,48,26,4.47
13,2,177,83,37,48,5.35
10,3,175,0,43,51,4.18
8,2,151,15,56,40,5.45
11,3,198,66,50,52,4.44
9,2,164,70,42,25,3.99
15,2,186,0,70,61,5.47
9,2,159,0,46,76,5.75
13,2,139,80,61,55,4.68
12,2,165,62,51,56,5.32
11,3,230,82,90,46,3.42
14,3,180,45,68,41,3.35
15,2,206,59,52,40,4.34
13,3,216,58,74,47,4.84
12,3,216,0,66,47,3.62
12,2,231,51,41,57,4.13
14,2,210,59,63,35,3.06
11,2,175,50,54,57,5.63
7,2,214,71,64,63,5.23
3,3,239,64,40,38,5.65
9,2,142,0,37,62,5.66
13,3,189,58,44,18,4.35
14,3,213,0,64,47,4.67
10,3,210,35,48,65,5.48
13,2,66,0,45,45,5.9
13,4,231,80,74,54,3.49
17,3,198,111,57,20,2.24
9,3,160,44,73,27,6.01
11,3,216,53,30,54,3.45
15,3,251,71,59,49,4.73
14,3,148,0,93,45,6.19
15,2,199,60,52,47,3.88
10,3,220,81,59,50,4.56
8,3,245,96,58,13,2.91
12,3,241,76,58,29,3.86
10,2,160,49,46,34,3.92
9,3,231,0,43,51,4.05
13,4,254,64,58,57,3.32
12,2,92,85,27,15,7.33
10,3,211,58,36,38,4.86
13,2,149,77,60,61,4.39
10,3,186,0,66,51,4.9
9,3,224,59,48,50,4.36
18,1,148,101,53,71,3.47
9,3,286,0,52,57,3.43
10,2,224,65,44,41,6.05
11,3,148,73,46,30,5.57
11,3,256,51,69,49,4.43
13,3,282,58,46,38,3.86
13,2,137,72,53,48,5.56
15,4,250,91,82,78,1.81
9,3,238,71,51,60,4.18
15,3,216,0,46,60,2.87
12,2,217,69,34,35,4.93
16,2,128,65,57,68,2.6
16,3,216,0,42,30,4.27
9,2,209,78,45,51,5.01
19,3,176,76,61,79,3.45
16,3,198,86,70,52,4.11
12,2,145,74,57,79,4.95
6,3,229,0,58,50,5.29
11,3,161,0,41,27,5.67
7,3,210,64,46,29,4.12
12,3,177,103,52,48,4.61
8,2,105,42,48,67,4.02
11,3,241,0,61,52,5.29
12,1,117,0,40,22,5.97
14,2,155,88,46,68,2.24
12,2,187,84,46,31,3.71
10,2,165,75,12,29,6.09
14,2,171,0,42,59,4.31
8,3,193,81,43,13,4.25
10,3,132,0,31,29,4.74
8,3,220,64,46,42,4.47
14,3,219,112,43,41,5.05
16,2,205,89,27,46,5.26
19,3,158,0,50,58,2.88
17,3,215,100,72,46,4.34
15,3,134,42,46,31,4.58
12,2,201,66,37,47,5.75
14,4,178,85,72,66,3.66
12,3,173,0,56,46,6.89
12,3,210,66,59,42,5.23
5,2,225,57,57,46,3.56
9,3,173,66,60,75,2.49
10,3,212,89,54,49,4.66
7,3,240,94,37,32,4.38
11,3,170,72,51,44,5.55
14,3,177,0,53,42,2.91
16,2,196,70,46,50,6.42
12,2,163,88,61,64,5.01
9,3,257,0,44,33,5.75
8,2,173,0,32,51,4.93
7,2,159,28,54,8,6.14
9,3,172,87,32,49,5.33
13,3,211,29,64,41,3.95
14,4,272,0,37,27,3.52
9,2,201,98,61,56,3.49
11,3,207,0,58,46,4.33
15,2,135,0,41,62,6.1
12,3,251,0,59,23,4.02
14,2,150,72,51,54,5.01
13,2,106,68,52,58,4.65
9,3,271,118,59,20,5.17
10,3,243,56,45,40,4.55
12,3,214,60,74,52,4.34
12,3,192,0,53,43,6.18
11,3,164,0,51,26,4.41
15,3,189,68,45,65,4.51
13,3,182,0,67,57,5.2
9,2,212,54,58,65,5.48
12,3,174,0,49,60,3.88
11,3,206,71,52,44,5.61
13,2,153,0,53,38,6.27
14,3,147,0,37,49,5.37
11,3,191,47,64,47,4.14
8,3,206,74,60,45,4.28
10,2,166,0,41,24,5.23
9,3,173,63,42,24,4.13
10,2,186,53,61,57,5.48
14,3,208,0,65,45,2.59
16,2,189,72,42,41,5.45
13,3,224,83,67,65,3.88
9,1,213,45,77,33,5.97
15,3,208,86,37,22,4.3
6,2,181,66,46,61,4.25
11,3,200,82,42,26,4.44
14,2,154,70,34,38,4.26
11,3,183,90,37,31,3.93
14,2,193,0,45,42,3.98
10,2,125,65,61,48,5.08
10,3,208,0,78,60,4.93
14,3,176,0,59,55,4.41
17,2,126,0,46,59,4.77
10,3,250,71,51,40,3.79
8,2,184,0,51,44,6.14
11,3,185,72,49,53,4.5
16,3,180,98,54,50,3.63
13,3,209,55,48,40,3.19
9,2,227,20,51,58,6.49
9,4,271,98,45,53,4.04
12,3,221,0,39,58,4.02
10,4,242,82,60,43,2.64
14,2,199,111,29,35,5.33
10,3,189,110,63,56,4.11
13,3,179,101,53,47,3.18
11,3,179,92,48,59,2.64
10,4,330,89,51,30,3.12
12,3,132,0,52,56,4.56
17,4,253,0,78,50,4.03
6,3,201,0,56,37,2.55
14,2,169,79,37,72,3.69
12,2,122,52,42,42,4.72
8,3,209,0,41,54,6.32
10,2,121,32,65,53,4.88
15,3,232,85,58,55,4.87
10,2,169,0,52,32,6.27
10,3,210,55,67,47,5.67
12,2,144,65,38,40,4.96
13,3,195,0,77,56,4.21
12,3,195,60,60,55,3.67
13,3,208,41,50,70,5.55
9,2,199,68,46,48,7.25
15,2,198,90,49,33,4.17
